season,week,team,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,defense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie,record,win_pct,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,average_solo_tackle,average_assist_tackle,average_tackle_with_assist,average_sack,average_qb_hit,average_def_touchdown,average_defensive_two_point_attempt,average_defensive_two_point_conv,average_defensive_extra_point_attempt,average_defensive_extra_point_conv
2023,12,CHI,REG,0,4,1,0,1,0,0,41,6,2,2,8,0,0,0,0,0,10,0,1,1,5,5,34,3,0,0,17,51,10,0.33,0.67,0,0,0,1,0,0,4,8,0,'4-8-0,0.333,0,1.083333333,0.75,0.333333333,0.583333333,0.166666667,0.083333333,33.41666667,15,7,1.416666667,5,0.083333333,0.083333333,0,0,0
2023,14,CHI,REG,0,2,3,1,2,1,2,35,16,8,4,7,0,0,0,0,0,13,0,2,0,7,6,39,4,0,0,24,63,13,0.38,0.62,1,0,0,0,0,0,5,8,0,'5-8-0,0.385,0,1.153846154,0.923076923,0.384615385,0.692307692,0.230769231,0.230769231,33.53846154,15.07692308,7.076923077,1.615384615,5.153846154,0.076923077,0.076923077,0,0,0
2023,15,CHI,REG,0,3,3,1,1,2,1,39,15,7,4,6,1,0,0,0,0,21,6,2,2,4,5,49,9,0,0,18,67,17,0.27,0.73,0,0,0,0,1,0,5,9,0,'5-9-0,0.357,0,1.285714286,1.071428571,0.428571429,0.714285714,0.357142857,0.285714286,33.92857143,15.07142857,7.071428571,1.785714286,5.214285714,0.142857143,0.071428571,0,0,0
2023,16,CHI,REG,0,0,1,0,0,1,1,39,7,1,2,4,0,0,0,0,0,16,0,1,1,6,2,40,6,0,1,20,61,14,0.33,0.66,1,0,0,0,0,0,6,9,0,'6-9-0,0.4,0,1.2,1.066666667,0.4,0.666666667,0.4,0.333333333,34.26666667,14.53333333,6.666666667,1.8,5.133333333,0.133333333,0.066666667,0,0,0
2023,17,CHI,REG,0,4,1,0,0,1,0,33,8,4,2,7,0,0,0,0,0,17,0,2,3,8,0,35,3,0,0,24,59,16,0.41,0.59,1,0,0,0,0,0,7,9,0,'7-9-0,0.438,0,1.375,1.0625,0.375,0.625,0.4375,0.3125,34.1875,14.125,6.5,1.8125,5.25,0.125,0.0625,0,0,0
2023,18,CHI,REG,0,0,1,1,1,0,0,37,14,9,1,1,0,0,0,0,0,17,0,2,2,4,0,33,0,2,0,25,60,8,0.42,0.55,0,0,0,0,1,0,7,10,0,'7-10-0,0.412,0,1.294117647,1.058823529,0.411764706,0.647058824,0.411764706,0.294117647,34.35294118,14.11764706,6.647058824,1.764705882,5,0.117647059,0.058823529,0,0,0
2023,1,CIN,REG,0,1,1,1,1,1,0,41,20,8,3,5,0,0,0,0,0,24,0,1,3,2,2,32,7,0,0,41,73,13,0.56,0.44,0,0,0,0,1,0,0,1,0,'0-1-0,0,0,1,1,1,1,1,0,41,20,8,3,5,0,0,0,0,0
2023,2,CIN,REG,0,0,0,0,0,0,0,43,14,6,0,1,0,0,0,0,0,33,0,3,3,5,6,33,2,1,0,36,70,13,0.51,0.47,0,1,0,0,0,0,0,2,0,'0-2-0,0,0,0.5,0.5,0.5,0.5,0.5,0,42,17,7,1.5,3,0,0,0,0,0
2023,3,CIN,REG,0,2,0,0,0,0,0,33,9,5,6,10,0,0,0,0,0,16,0,1,3,5,4,39,6,0,0,13,52,15,0.25,0.75,1,0,0,0,0,0,1,2,0,'1-2-0,0.333,0,1,0.333333333,0.333333333,0.333333333,0.333333333,0,39,14.33333333,6.333333333,3,5.333333333,0,0,0,0,0
2023,4,CIN,REG,0,1,4,0,2,2,1,35,18,12,3,7,0,0,0,0,0,27,0,3,2,2,6,29,2,1,0,32,62,9,0.52,0.47,0,0,0,0,1,0,1,3,0,'1-3-0,0.25,0,1,1.25,0.25,0.75,0.75,0.25,38,15.25,7.75,3,5.75,0,0,0,0,0
2023,5,CIN,REG,0,2,1,1,1,0,0,27,14,4,3,7,1,0,0,0,0,21,6,3,0,7,0,35,4,0,0,22,57,14,0.39,0.61,0,0,0,1,0,0,2,3,0,'2-3-0,0.4,0,1.2,1.2,0.4,0.8,0.6,0.2,35.8,15,7,3,6,0.2,0,0,0,0
2023,6,CIN,REG,0,2,0,0,0,0,0,45,14,9,4,13,0,0,0,0,0,13,0,1,2,4,6,45,3,0,0,25,70,10,0.36,0.64,1,0,0,0,0,0,3,3,0,'3-3-0,0.5,0,1.333333333,1,0.333333333,0.666666667,0.5,0.166666667,37.33333333,14.83333333,7.333333333,3.166666667,7.166666667,0.166666667,0,0,0,0
2023,8,CIN,REG,0,2,1,1,1,0,0,39,10,6,2,7,0,0,0,0,0,17,0,2,1,6,3,33,3,0,0,23,56,12,0.41,0.59,0,0,0,1,0,0,4,3,0,'4-3-0,0.571,0,1.428571429,1,0.428571429,0.714285714,0.428571429,0.142857143,37.57142857,14.14285714,7.142857143,3,7.142857143,0.142857143,0,0,0,0
2023,9,CIN,REG,0,1,1,1,1,0,0,33,12,5,1,5,0,0,0,0,0,18,0,1,1,5,2,40,3,0,0,16,56,10,0.29,0.71,1,0,0,0,0,0,5,3,0,'5-3-0,0.625,0,1.375,1,0.5,0.75,0.375,0.125,37,13.875,6.875,2.75,6.875,0.125,0,0,0,0
2023,10,CIN,REG,0,1,2,2,1,1,0,34,20,10,1,4,0,0,0,0,0,30,0,3,3,6,3,40,4,0,0,34,74,16,0.46,0.54,0,1,0,0,0,0,5,4,0,'5-4-0,0.556,0,1.333333333,1.111111111,0.666666667,0.777777778,0.444444444,0.111111111,36.66666667,14.55555556,7.222222222,2.555555556,6.555555556,0.111111111,0,0,0,0
2023,11,CIN,REG,0,0,1,0,1,0,0,38,9,5,3,5,0,0,0,0,0,34,0,4,2,5,7,29,4,0,0,31,60,15,0.52,0.48,0,0,0,0,1,0,5,5,0,'5-5-0,0.5,0,1.2,1.1,0.6,0.8,0.4,0.1,36.8,14,7,2.6,6.4,0.1,0,0,0,0
2023,12,CIN,REG,0,0,1,1,1,0,0,37,20,6,2,4,0,0,0,0,0,16,0,1,3,3,3,35,4,3,0,30,68,11,0.44,0.51,0,1,0,0,0,0,5,6,0,'5-6-0,0.455,0,1.090909091,1.090909091,0.636363636,0.818181818,0.363636364,0.090909091,36.81818182,14.54545455,6.909090909,2.545454545,6.181818182,0.090909091,0,0,0,0
2023,13,CIN,REG,0,0,2,0,1,1,0,41,19,6,4,7,0,0,0,0,0,31,0,4,2,7,6,43,5,0,0,25,68,18,0.37,0.63,0,0,0,1,0,0,6,6,0,'6-6-0,0.5,0,1,1.166666667,0.583333333,0.833333333,0.416666667,0.083333333,37.16666667,14.91666667,6.833333333,2.666666667,6.25,0.083333333,0,0,0,0
2023,14,CIN,REG,0,1,0,0,0,0,0,32,17,10,3,3,0,0,0,0,0,8,0,1,1,7,6,43,4,1,0,17,61,13,0.28,0.7,1,0,0,0,0,0,7,6,0,'7-6-0,0.538,0,1,1.076923077,0.538461538,0.769230769,0.384615385,0.076923077,36.76923077,15.07692308,7.076923077,2.692307692,6,0.076923077,0,0,0,0
2023,15,CIN,REG,0,2,0,0,0,0,0,40,20,4,3,10,0,0,0,0,0,24,0,3,1,5,4,37,3,0,0,30,67,12,0.45,0.55,1,0,0,0,0,0,8,6,0,'8-6-0,0.571,0,1.071428571,1,0.5,0.714285714,0.357142857,0.071428571,37,15.42857143,6.857142857,2.714285714,6.285714286,0.071428571,0,0,0,0
2023,16,CIN,REG,0,0,1,0,1,0,0,19,23,8,1,3,0,0,0,0,0,34,0,4,2,3,1,28,5,0,0,30,58,14,0.52,0.48,0,0,0,0,1,0,8,7,0,'8-7-0,0.533,0,1,1,0.466666667,0.733333333,0.333333333,0.066666667,35.8,15.93333333,6.933333333,2.6,6.066666667,0.066666667,0,0,0,0
2023,17,CIN,REG,0,0,1,1,1,0,0,32,11,4,2,5,0,0,0,0,0,25,0,1,6,4,2,31,1,2,0,20,53,12,0.38,0.58,0,0,0,0,1,0,8,8,0,'8-8-0,0.5,0,0.9375,1,0.5,0.75,0.3125,0.0625,35.5625,15.625,6.75,2.5625,6,0.0625,0,0,0,0
2023,18,CIN,REG,0,2,0,0,0,0,0,29,13,7,3,8,0,0,0,0,0,14,0,2,0,6,1,29,7,1,0,23,53,15,0.43,0.55,1,0,0,0,0,0,9,8,0,'9-8-0,0.529,0,1,0.941176471,0.470588235,0.705882353,0.294117647,0.058823529,35.17647059,15.47058824,6.764705882,2.588235294,6.117647059,0.058823529,0,0,0,0
2023,1,CLE,REG,0,0,0,0,0,0,0,26,12,2,2,10,0,0,0,0,0,3,0,0,2,6,4,34,10,2,0,18,54,18,0.33,0.63,1,0,0,0,0,0,1,0,0,'1-0-0,1,0,0,0,0,0,0,0,26,12,2,2,10,0,0,0,0,0
2023,2,CLE,REG,0,1,1,1,1,0,1,23,11,8,2,8,0,0,0,0,0,14,0,2,2,5,3,32,7,3,0,19,54,16,0.35,0.59,0,0,0,0,1,0,1,1,0,'1-1-0,0.5,0,0.5,0.5,0.5,0.5,0,0.5,24.5,11.5,5,2,9,0,0,0,0,0
2023,3,CLE,REG,0,0,2,0,1,1,0,25,10,5,5,7,0,0,0,0,0,3,0,0,1,6,7,30,7,0,0,15,45,14,0.33,0.67,1,0,0,0,0,0,2,1,0,'2-1-0,0.667,0,0.333333333,1,0.333333333,0.666666667,0.333333333,0.333333333,24.66666667,11,5,3,8.333333333,0,0,0,0,0
2023,4,CLE,REG,0,0,2,1,0,2,0,38,13,3,3,6,0,0,0,0,0,28,0,4,0,2,6,22,7,0,0,33,55,13,0.6,0.4,0,1,0,0,0,0,2,2,0,'2-2-0,0.5,0,0.25,1.25,0.5,0.5,0.75,0.25,28,11.5,4.5,3,7.75,0,0,0,0,0
2023,6,CLE,REG,0,1,1,0,0,1,0,37,7,5,3,6,0,0,0,0,0,17,0,2,3,6,10,29,6,1,1,24,55,17,0.44,0.53,1,0,0,0,0,0,3,2,0,'3-2-0,0.6,0,0.4,1.2,0.4,0.4,0.8,0.2,29.8,10.6,4.6,3,7.4,0,0,0,0,0
2023,7,CLE,REG,0,1,3,3,3,0,0,40,21,15,4,5,1,0,0,0,0,39,6,5,2,8,7,27,5,0,0,40,67,20,0.6,0.4,0,0,0,1,0,0,4,2,0,'4-2-0,0.667,0,0.5,1.5,0.833333333,0.833333333,0.666666667,0.166666667,31.5,12.33333333,6.333333333,3.166666667,7,0.166666667,0,0,0,0
2023,8,CLE,REG,0,2,1,0,1,0,0,34,8,3,1,3,0,0,0,0,0,24,0,3,1,5,4,38,5,1,0,16,55,14,0.29,0.69,0,0,0,0,1,0,4,3,0,'4-3-0,0.571,0,0.714285714,1.428571429,0.714285714,0.857142857,0.571428571,0.142857143,31.85714286,11.71428571,5.857142857,2.857142857,6.428571429,0.142857143,0,0,0,0
2023,9,CLE,REG,0,2,1,1,1,0,0,37,12,6,7,9,0,0,0,0,0,,,0,0,5,5,27,9,0,0,21,48,14,0.44,0.56,1,0,0,0,0,0,5,3,0,'5-3-0,0.625,0,0.875,1.375,0.75,0.875,0.5,0.125,32.5,11.75,5.875,3.375,6.75,0.125,0,0,0,0
2023,10,CLE,REG,0,2,1,1,0,1,0,27,13,5,3,4,1,0,0,0,0,26,6,4,2,7,9,26,3,0,0,24,50,16,0.48,0.52,0,0,0,1,0,0,6,3,0,'6-3-0,0.667,0,1,1.333333333,0.777777778,0.777777778,0.555555556,0.111111111,31.88888889,11.88888889,5.777777778,3.333333333,6.444444444,0.222222222,0,0,0,0
2023,11,CLE,REG,0,0,0,0,0,0,0,30,13,8,3,4,0,0,0,0,0,10,0,1,1,4,2,31,9,1,0,25,57,15,0.44,0.54,1,0,0,0,0,0,7,3,0,'7-3-0,0.7,0,0.9,1.2,0.7,0.7,0.5,0.1,31.7,12,6,3.3,6.2,0.2,0,0,0,0
2023,12,CLE,REG,0,0,2,1,1,1,0,29,16,11,1,4,0,0,0,0,0,27,0,3,2,5,9,23,5,4,0,35,62,15,0.56,0.37,0,0,0,0,1,0,7,4,0,'7-4-0,0.636,0,0.818181818,1.272727273,0.727272727,0.727272727,0.545454545,0.090909091,31.45454545,12.36363636,6.454545455,3.090909091,6,0.181818182,0,0,0,0
2023,13,CLE,REG,0,0,0,0,0,0,0,31,13,4,0,2,0,0,0,0,0,34,0,4,3,6,6,37,5,1,0,24,62,18,0.39,0.6,0,0,0,0,1,0,7,5,0,'7-5-0,0.583,0,0.75,1.166666667,0.666666667,0.666666667,0.5,0.083333333,31.41666667,12.41666667,6.25,2.833333333,5.666666667,0.166666667,0,0,0,0
2023,14,CLE,REG,0,3,1,1,1,0,0,49,5,3,4,12,0,0,0,0,0,27,0,3,0,6,7,55,7,1,0,19,75,16,0.25,0.73,1,0,0,0,0,0,8,5,0,'8-5-0,0.615,0,0.923076923,1.153846154,0.692307692,0.692307692,0.461538462,0.076923077,32.76923077,11.84615385,6,2.923076923,6.153846154,0.153846154,0,0,0,0
2023,15,CLE,REG,0,2,2,0,1,1,1,41,7,3,3,7,0,0,0,0,0,11,0,2,1,5,5,43,10,0,0,27,70,18,0.39,0.61,1,0,0,0,0,0,9,5,0,'9-5-0,0.643,0,1,1.214285714,0.642857143,0.714285714,0.5,0.142857143,33.35714286,11.5,5.785714286,2.928571429,6.214285714,0.142857143,0,0,0,0
2023,16,CLE,REG,0,2,1,0,1,0,0,42,10,3,3,6,0,0,0,0,0,22,0,2,0,6,8,52,6,0,0,16,68,14,0.24,0.76,0,0,0,1,0,0,10,5,0,'10-5-0,0.667,0,1.066666667,1.2,0.6,0.733333333,0.466666667,0.133333333,33.93333333,11.4,5.6,2.933333333,6.2,0.133333333,0,0,0,0
2023,17,CLE,REG,0,1,1,1,1,0,0,44,12,6,2,5,1,0,0,0,0,15,6,2,3,7,12,47,5,0,0,21,68,17,0.31,0.69,1,0,0,0,0,0,11,5,0,'11-5-0,0.688,0,1.0625,1.1875,0.625,0.75,0.4375,0.125,34.5625,11.4375,5.625,2.875,6.125,0.1875,0,0,0,0
2023,18,CLE,REG,0,1,1,0,1,0,0,38,16,12,3,5,0,0,0,0,0,31,0,4,1,3,7,31,6,0,0,30,61,14,0.49,0.51,0,0,0,0,1,0,11,6,0,'11-6-0,0.647,0,1.058823529,1.176470588,0.588235294,0.764705882,0.411764706,0.117647059,34.76470588,11.70588235,6,2.882352941,6.058823529,0.176470588,0,0,0,0
2023,1,DAL,REG,0,2,5,1,3,2,0,41,13,5,7,12,1,0,0,0,0,7,6,0,2,8,6,37,3,0,0,28,65,13,0.43,0.57,0,0,0,1,0,0,1,0,0,'1-0-0,1,0,2,5,1,3,2,0,41,13,5,7,12,1,0,0,0,0
2023,2,DAL,REG,0,3,1,1,1,0,0,26,7,2,3,5,0,0,0,0,0,10,0,1,1,8,4,29,5,0,1,16,46,15,0.35,0.63,1,0,0,0,0,0,2,0,0,'2-0-0,1,0,2.5,3,1,2,1,0,33.5,10,3.5,5,8.5,0.5,0,0,0,0
2023,3,DAL,REG,0,0,0,0,0,0,0,30,16,6,2,4,0,0,0,0,0,28,0,1,3,5,9,24,2,2,0,29,55,11,0.53,0.44,0,0,0,0,1,0,2,1,0,'2-1-0,0.667,0,1.666666667,2,0.666666667,1.333333333,0.666666667,0,32.33333333,12,4.333333333,4,7,0.333333333,0,0,0,0
2023,4,DAL,REG,0,2,1,1,1,0,0,31,12,6,2,2,2,0,0,0,0,5,12,0,2,8,3,32,5,0,0,23,55,15,0.42,0.58,1,0,0,0,0,0,3,1,0,'3-1-0,0.75,0,1.75,1.75,0.75,1.25,0.5,0,32,12,4.75,3.5,5.75,0.75,0,0,0,0
2023,5,DAL,REG,0,0,1,1,1,0,0,30,24,11,1,2,0,0,0,0,0,42,0,6,0,3,8,26,4,1,0,40,67,13,0.6,0.39,0,0,0,0,1,0,3,2,0,'3-2-0,0.6,0,1.4,1.6,0.8,1.2,0.4,0,31.6,14.4,6,3,5,0.6,0,0,0,0
2023,6,DAL,REG,0,1,1,1,0,1,0,34,10,8,1,8,0,0,0,0,0,17,0,2,1,4,12,38,5,0,0,23,61,12,0.38,0.62,0,0,0,1,0,0,4,2,0,'4-2-0,0.667,0,1.333333333,1.5,0.833333333,1,0.5,0,32,13.66666667,6.333333333,2.666666667,5.5,0.5,0,0,0,0
2023,8,DAL,REG,1,1,0,0,0,0,0,33,10,7,2,5,1,0,0,0,0,21,6,0,2,8,3,36,5,0,0,24,60,15,0.4,0.6,1,0,0,0,0,0,5,2,0,'5-2-0,0.714,0.142857143,1.285714286,1.285714286,0.714285714,0.857142857,0.428571429,0,32.14285714,13.14285714,6.428571429,2.571428571,5.428571429,0.571428571,0,0,0,0
2023,9,DAL,REG,0,0,3,0,2,1,0,34,14,4,3,3,0,0,0,0,0,28,0,4,0,5,7,26,5,0,0,33,59,14,0.56,0.44,0,0,0,0,1,0,5,3,0,'5-3-0,0.625,0.125,1.125,1.5,0.625,1,0.5,0,32.375,13.25,6.125,2.625,5.125,0.5,0,0,0,0
2023,10,DAL,REG,0,1,0,0,0,0,0,33,11,5,5,7,0,0,0,0,0,17,0,2,1,8,3,32,7,1,0,22,55,18,0.4,0.58,1,0,0,0,0,0,6,3,0,'6-3-0,0.667,0.111111111,1.111111111,1.333333333,0.555555556,0.888888889,0.444444444,0,32.44444444,13,6,2.888888889,5.333333333,0.444444444,0,0,0,0
2023,11,DAL,REG,0,1,2,1,1,1,1,23,21,5,7,9,1,0,0,0,0,11,6,1,1,7,3,36,5,1,0,22,59,14,0.37,0.61,0,0,0,1,0,0,7,3,0,'7-3-0,0.7,0.1,1.1,1.4,0.6,0.9,0.5,0.1,31.5,13.8,5.9,3.3,5.7,0.5,0,0,0,0
2023,12,DAL,REG,0,1,0,0,0,0,0,37,21,13,4,7,1,0,0,0,0,11,6,1,1,8,4,48,3,0,0,27,75,13,0.36,0.64,1,0,0,0,0,0,8,3,0,'8-3-0,0.727,0.090909091,1.090909091,1.272727273,0.545454545,0.818181818,0.454545455,0.090909091,32,14.45454545,6.545454545,3.363636364,5.818181818,0.545454545,0,0,0,0
2023,13,DAL,REG,0,1,0,0,0,0,0,25,15,5,1,6,0,0,0,0,0,35,0,5,1,9,7,41,0,0,1,22,64,15,0.34,0.64,1,0,0,0,0,0,9,3,0,'9-3-0,0.75,0.083333333,1.083333333,1.166666667,0.5,0.75,0.416666667,0.083333333,31.41666667,14.5,6.416666667,3.166666667,5.833333333,0.5,0,0,0,0
2023,14,DAL,REG,0,0,3,3,3,0,0,34,9,3,1,2,0,0,0,0,0,7,0,1,2,8,6,29,1,0,0,23,52,12,0.44,0.56,1,0,0,0,0,0,10,3,0,'10-3-0,0.769,0.076923077,1,1.307692308,0.692307692,0.923076923,0.384615385,0.076923077,31.61538462,14.07692308,6.153846154,3,5.538461538,0.461538462,0,0,0,0
2023,15,DAL,REG,0,0,1,0,1,0,0,33,19,5,1,4,0,0,0,0,0,31,0,4,1,3,4,16,2,3,0,46,65,10,0.71,0.25,0,0,0,0,1,0,10,4,0,'10-4-0,0.714,0.071428571,0.928571429,1.285714286,0.642857143,0.928571429,0.357142857,0.071428571,31.71428571,14.42857143,6.071428571,2.857142857,5.428571429,0.428571429,0,0,0,0
2023,16,DAL,REG,0,0,1,0,0,1,0,32,16,6,1,4,0,0,0,0,0,22,0,1,5,5,3,38,2,2,0,24,64,13,0.38,0.59,0,0,0,0,1,0,10,5,0,'10-5-0,0.667,0.066666667,0.866666667,1.266666667,0.6,0.866666667,0.4,0.066666667,31.73333333,14.53333333,6.066666667,2.733333333,5.333333333,0.4,0,0,0,0
2023,17,DAL,REG,0,2,0,0,0,0,0,35,17,12,1,7,0,0,0,0,0,19,0,1,2,5,4,34,4,0,3,31,68,12,0.46,0.5,1,0,0,0,0,0,11,5,0,'11-5-0,0.688,0.0625,0.9375,1.1875,0.5625,0.8125,0.375,0.0625,31.9375,14.6875,6.4375,2.625,5.4375,0.375,0,0,0,0
2023,18,DAL,REG,0,2,1,1,1,0,0,34,11,4,4,6,0,0,0,0,0,10,0,1,1,7,2,32,2,1,0,16,49,11,0.33,0.65,0,0,0,1,0,0,12,5,0,'12-5-0,0.706,0.058823529,1,1.176470588,0.588235294,0.823529412,0.352941176,0.058823529,32.05882353,14.47058824,6.294117647,2.705882353,5.470588235,0.352941176,0,0,0,0
2023,1,DEN,REG,0,1,1,0,0,1,0,28,13,3,0,3,0,0,0,0,0,17,0,2,1,4,6,26,1,4,0,25,55,8,0.45,0.47,0,1,0,0,0,0,0,1,0,'0-1-0,0,0,1,1,0,0,1,0,28,13,3,0,3,0,0,0,0,0
2023,2,DEN,REG,0,0,1,0,1,0,0,38,12,3,4,8,0,0,0,0,0,35,0,3,4,6,8,43,3,0,0,24,67,16,0.36,0.64,0,1,0,0,0,0,0,2,0,'0-2-0,0,0,0.5,1,0,0.5,0.5,0,33,12.5,3,2,5.5,0,0,0,0,0
2023,3,DEN,REG,0,0,0,0,0,0,0,37,19,10,0,1,0,0,0,0,0,70,0,10,0,5,4,28,1,1,0,42,71,16,0.59,0.39,0,0,0,0,1,0,0,3,0,'0-3-0,0,0,0.333333333,0.666666667,0,0.333333333,0.333333333,0,34.33333333,14.66666667,5.333333333,1.333333333,4,0,0,0,0,0
2023,4,DEN,REG,0,1,1,1,1,0,0,39,19,10,4,9,1,0,0,0,0,29,6,4,0,6,6,39,2,0,0,31,70,12,0.44,0.56,0,0,0,1,0,0,1,3,0,'1-3-0,0.25,0,0.5,0.75,0.25,0.5,0.25,0,35.5,15.75,6.5,2,5.25,0.25,0,0,0,0
2023,5,DEN,REG,0,1,3,1,2,1,0,40,15,7,4,5,0,0,0,0,0,23,0,2,5,6,5,30,3,0,0,32,62,16,0.52,0.48,0,1,0,0,0,0,1,4,0,'1-4-0,0.2,0,0.6,1.2,0.4,0.8,0.4,0,36.4,15.6,6.6,2.4,5.2,0.2,0,0,0,0
2023,6,DEN,REG,0,1,0,0,0,0,0,48,10,5,2,5,0,0,0,0,0,19,0,1,4,2,4,43,3,3,0,24,70,10,0.34,0.61,0,0,0,0,1,0,1,5,0,'1-5-0,0.167,0,0.666666667,1,0.333333333,0.666666667,0.333333333,0,38.33333333,14.66666667,6.333333333,2.333333333,5.166666667,0.166666667,0,0,0,0
2023,7,DEN,REG,0,1,0,0,0,0,0,35,16,7,0,3,0,0,0,0,0,17,0,2,2,6,7,32,3,0,0,29,61,13,0.48,0.52,1,0,0,0,0,0,2,5,0,'2-5-0,0.286,0,0.714285714,0.857142857,0.285714286,0.571428571,0.285714286,0,37.85714286,14.85714286,6.428571429,2,4.857142857,0.142857143,0,0,0,0
2023,8,DEN,REG,0,2,2,2,2,0,0,37,7,4,3,10,0,0,0,0,0,9,0,0,3,5,4,41,2,0,0,16,57,10,0.28,0.72,1,0,0,0,0,0,3,5,0,'3-5-0,0.375,0,0.875,1,0.5,0.75,0.25,0,37.75,13.875,6.125,2.125,5.5,0.125,0,0,0,0
2023,10,DEN,REG,0,2,3,2,2,1,0,24,18,5,0,3,0,0,0,0,0,22,0,2,0,5,3,27,3,0,0,26,53,10,0.49,0.51,0,0,0,1,0,0,4,5,0,'4-5-0,0.444,0,1,1.222222222,0.666666667,0.888888889,0.333333333,0,36.22222222,14.33333333,6,1.888888889,5.222222222,0.111111111,0,0,0,0
2023,11,DEN,REG,0,1,4,2,2,2,0,40,15,6,2,10,0,0,0,0,0,20,0,2,2,6,6,34,2,0,0,36,70,12,0.51,0.49,1,0,0,0,0,0,5,5,0,'5-5-0,0.5,0,1,1.5,0.8,1,0.5,0,36.6,14.4,6,1.9,5.7,0.1,0,0,0,0
2023,12,DEN,REG,1,0,5,3,2,3,0,29,14,6,4,6,0,0,0,0,0,12,0,0,2,6,5,47,3,1,0,23,71,11,0.32,0.66,1,0,0,0,0,0,6,5,0,'6-5-0,0.545,0.090909091,0.909090909,1.818181818,1,1.090909091,0.727272727,0,35.90909091,14.36363636,6,2.090909091,5.727272727,0.090909091,0,0,0,0
2023,13,DEN,REG,0,0,1,0,1,0,0,30,20,11,5,5,0,1,0,0,0,22,0,1,3,4,7,34,7,1,0,29,64,15,0.45,0.53,0,0,0,0,1,0,6,6,0,'6-6-0,0.5,0.083333333,0.833333333,1.75,0.916666667,1.083333333,0.666666667,0,35.41666667,14.83333333,6.416666667,2.333333333,5.666666667,0.083333333,0.083333333,0,0,0
2023,14,DEN,REG,0,1,2,1,2,0,0,32,19,17,6,9,0,0,0,0,0,7,0,1,0,5,2,48,5,0,0,19,67,11,0.28,0.72,0,0,0,1,0,0,7,6,0,'7-6-0,0.538,0.076923077,0.846153846,1.769230769,0.923076923,1.153846154,0.615384615,0,35.15384615,15.15384615,7.230769231,2.615384615,5.923076923,0.076923077,0.076923077,0,0,0
2023,15,DEN,REG,0,0,0,0,0,0,0,35,13,8,2,7,0,0,0,0,0,42,0,6,0,4,2,36,4,0,0,28,64,14,0.44,0.56,0,0,0,0,1,0,7,7,0,'7-7-0,0.5,0.071428571,0.785714286,1.642857143,0.857142857,1.071428571,0.571428571,0,35.14285714,15,7.285714286,2.571428571,6,0.071428571,0.071428571,0,0,0
2023,16,DEN,REG,0,0,1,1,1,0,0,37,12,3,2,5,0,0,0,0,0,20,0,3,3,4,3,34,7,0,1,21,56,17,0.38,0.61,0,1,0,0,0,0,7,8,0,'7-8-0,0.467,0.066666667,0.733333333,1.6,0.866666667,1.066666667,0.533333333,0,35.26666667,14.8,7,2.533333333,5.933333333,0.066666667,0.066666667,0,0,0
2023,17,DEN,REG,0,0,2,1,1,1,0,34,15,11,1,2,0,0,0,0,0,9,0,0,4,5,4,38,4,0,1,24,63,13,0.38,0.6,1,0,0,0,0,0,8,8,0,'8-8-0,0.5,0.0625,0.6875,1.625,0.875,1.0625,0.5625,0,35.1875,14.8125,7.25,2.4375,5.6875,0.0625,0.0625,0,0,0
2023,18,DEN,REG,0,0,0,0,0,0,0,34,18,6,3,5,0,0,0,0,0,27,0,3,2,3,1,34,4,2,1,29,66,12,0.44,0.52,0,0,0,0,1,0,8,9,0,'8-9-0,0.471,0.058823529,0.647058824,1.529411765,0.823529412,1,0.529411765,0,35.11764706,15,7.176470588,2.470588235,5.647058824,0.058823529,0.058823529,0,0,0
2023,1,DET,REG,0,1,0,0,0,0,0,36,7,2,0,7,1,0,0,0,0,21,6,2,2,4,4,39,5,0,0,23,62,13,0.37,0.63,0,0,0,1,0,0,1,0,0,'1-0-0,1,0,1,0,0,0,0,0,36,7,2,0,7,1,0,0,0,0
2023,2,DET,REG,0,0,0,0,0,0,0,47,11,5,1,1,0,0,0,0,0,31,0,4,3,6,8,41,3,0,1,25,67,16,0.37,0.61,0,1,0,0,0,0,1,1,0,'1-1-0,0.5,0,0.5,0,0,0,0,0,41.5,9,3.5,0.5,4,0.5,0,0,0,0
2023,3,DET,REG,0,0,1,1,1,0,0,39,13,8,7,8,0,0,0,0,0,6,0,0,3,5,3,45,6,0,0,20,65,14,0.31,0.69,1,0,0,0,0,0,2,1,0,'2-1-0,0.667,0,0.333333333,0.333333333,0.333333333,0.333333333,0,0,40.66666667,10.33333333,5,2.666666667,5.333333333,0.333333333,0,0,0,0
